Index,Temps,Hexadecimal_sans_p,Hexadecimal
5074,50978295597,8D3C56F258B981EDF5E1AF,8D3C56F258B981EDF5E1AFF2BA19
5075,50978635907,8D3C56F2EA466858013C08,8D3C56F2EA466858013C0810778D
5076,50979415701,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5077,50979756108,8D3C56F2231571F5D35CE0,8D3C56F2231571F5D35CE0432BBD
5078,50981570014,8D3C56F2F82300020049B8,8D3C56F2F82300020049B83CEAEA
5079,50982390391,8D3C56F258B9856EA3E279,8D3C56F258B9856EA3E2793262CB
5080,50982929914,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5081,50982929915,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5082,50994009671,8D3C56F258B9856FB3E2AC,8D3C56F258B9856FB3E2ACCD96C2
5083,50994890061,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5084,50997143443,8D3C56F2EA466858013C08,8D3C56F2EA466858013C0810778D
5085,50997302907,8D3C56F258B9856FF9E2B9,8D3C56F258B9856FF9E2B9CD96C2
5086,50998402925,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5087,51001056991,8D3C56F258B9857059E2CB,8D3C56F258B9857059E2CB32D652
5088,51002056713,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5089,51005065749,8D3C56F258B98570B1E2DB,8D3C56F258B98570B1E2DB32D652
5090,51005065750,8D3C56F258B98570B1E2DB,8D3C56F258B98570B1E2DB32D652
5091,51005645343,8D3C56F29908A937700414,8D3C56F29908A937700414123349
5092,51006685558,8D3C56F2EA466858013C08,8D3C56F2EA466858013C0810778D
5093,51009359210,8D3C56F29908A937700414,8D3C56F29908A937700414123349
5094,51009359211,8D3C56F29908A937700414,8D3C56F29908A937700414123349
5095,51011778911,8D3C56F258B981F107E242,8D3C56F258B981F107E242F2129B
5096,51012583911,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5097,51015062572,8D3C56F258B985719FE307,8D3C56F258B985719FE307CD225B
5098,51015062573,8D3C56F258B985719FE307,8D3C56F258B985719FE307CD225B
5099,51015982669,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5100,51017573515,8D3C56F2231571F5D35CE0,8D3C56F2231571F5D35CE0432BBD
5101,51019653365,8D3C56F2F82300020049B8,8D3C56F2F82300020049B83CEAEA
5102,51025173128,8D3C56F2EA466858013C08,8D3C56F2EA466858013C0810778D
5103,51026395165,8D3C56F258B981F26BE284,8D3C56F258B981F26BE2840DFA89
5104,51027173139,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5105,51029656189,8D3C56F258B981F2B3E292,8D3C56F258B981F2B3E2920DFA89
5106,51033348221,8D3C56F258B981F30BE2A3,8D3C56F258B981F30BE2A3F20E80
5107,51034408175,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5108,51037667006,8D3C56F258B98573A3E367,8D3C56F258B98573A3E367CD3E40
5109,51038285041,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5110,51038445338,8D3C56F2F82300020049B8,8D3C56F2F82300020049B83CEAEA
5111,51041607531,8D3C56F258B9857403E379,8D3C56F258B9857403E37932EE64
5112,51042607632,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5113,51042607633,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5114,51045024686,8D3C56F258B981F41FE2D6,8D3C56F258B981F41FE2D60DDEA4
5115,51045924817,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5116,51045924818,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5117,51049199649,8D3C56F258B98574B3E39A,8D3C56F258B98574B3E39A32EE64
5118,51049680028,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5119,51053018109,8D3C56F258B9857513E3AC,8D3C56F258B9857513E3ACCD1A6D
5120,51053018110,8D3C56F258B9857513E3AC,8D3C56F258B9857513E3ACCD1A6D
5121,51053737979,8D3C56F2EA466858013C08,8D3C56F2EA466858013C0810778D
5122,51053878016,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5123,51056506820,8D3C56F2F82300020049B8,8D3C56F2F82300020049B83CEAEA
5124,51057106334,8D3C56F258B985756BE3BC,8D3C56F258B985756BE3BCCD1A6D
5125,51057546441,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5126,51060685266,8D3C56F258B98575C3E3CC,8D3C56F258B98575C3E3CCCD1A6D
5127,51061825307,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5128,51063225597,8D3C56F2EA466858013C08,8D3C56F2EA466858013C0810778D
5129,51065033677,8D3C56F258B981F601E330,8D3C56F258B981F601E3300DC2BF
5130,51065594053,8D3C56F29908A937780414,8D3C56F29908A937780414123349
5131,51069484236,8D3C56F258B985768DE3F2,8D3C56F258B985768DE3F232F27F
5132,51074007316,8D3C56F2F82300020049B8,8D3C56F2F82300020049B83CEAEA
5133,51076468958,8D3C56F29908A837780414,8D3C56F29908A8377804141C3EC9
5134,51080878507,8D3C56F29908A837780414,8D3C56F29908A8377804141C3EC9
5135,51125169341,8D3C56F258B9857BC1E4E9,8D3C56F258B9857BC1E4E9CD4E2C
5136,51125729432,8D3C56F29908A837500414,8D3C56F29908A8375004141C3EC9
5137,51127390302,8D3C56F2EA466858013C08,8D3C56F2EA466858013C0810778D
5138,51128826785,8D3C56F258B9857C17E4F9,8D3C56F258B9857C17E4F9329E08
5139,51129387602,8D3C56F2231571F5D35CE0,8D3C56F2231571F5D35CE0432BBD
5140,51129926828,8D3C56F29908A837500414,8D3C56F29908A8375004141C3EC9
5141,51130406946,8D3C56F2F82300020049B8,8D3C56F2F82300020049B83CEAEA
5142,51132451157,8D3C56F258B981FC5FE461,8D3C56F258B981FC5FE4610DAEC8
5143,51141062718,8D3C56F29908A937580414,8D3C56F29908A937580414123349
5144,51144004794,8D3C56F258B9857D75E53A,8D3C56F258B9857D75E53ACD6A01
5145,51145914566,8D3C56F2EA466858013C08,8D3C56F2EA466858013C0810778D
5146,51145914567,8D3C56F2EA466858013C08,8D3C56F2EA466858013C0810778D
5147,51147454555,8D3C56F258B981FDBBE4A2,8D3C56F258B981FDBBE4A2F25AC1
5148,51149114369,8D3C56F2F82300020049B8,8D3C56F2F82300020049B83CEAEA
5149,51151334324,8D3C56F258B981FE13E4B3,8D3C56F258B981FE13E4B30DB2D3
5150,51182685888,8D3C56F258B98580FBE5E2,8D3C56F258B98580FBE5E237729A
5151,51183665519,8D3C56F29908A937580414,8D3C56F29908A937580414123349
5152,51183906002,8D3C56F2EA466858013C08,8D3C56F2EA466858013C0810778D
5153,51201575831,8D3C56F258B98582A7E632,8D3C56F258B98582A7E632376E81
5154,51202055958,8D3C56F29908A937380414,8D3C56F29908A937380414123349
5155,51202375922,8D3C56F2EA466858013C08,8D3C56F2EA466858013C0810778D
5156,51205125987,8D3C56F2F82300020049B8,8D3C56F2F82300020049B83CEAEA
5157,51270846980,8D3C56F29908A837580414,8D3C56F29908A8375804141C3EC9
5158,51306142568,8D3C56F2EA466858013C08,8D3C56F2EA466858013C0810778D
5159,51311129547,8D3C56F258B9858C97E80C,8D3C56F258B9858C97E80C373AC0
5160,51577730665,8D47A22C58B5056B21EEEC,8D47A22C58B5056B21EEEC234122
5161,51578170695,8D47A22C990CD3ABD00414,8D47A22C990CD3ABD00414A2A3EA
5162,51578670634,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5163,51581192497,8D47A22C58B501EA87EE6F,8D47A22C58B501EA87EE6FE385EB
5164,51581632613,8D47A22C990CD3ABD00414,8D47A22C990CD3ABD00414A2A3EA
5165,51584901809,8D47A22C58B5056A9DEEC6,8D47A22C58B5056A9DEEC6DCB52B
5166,51585340351,8D47A22C990CD3ABD00414,8D47A22C990CD3ABD00414A2A3EA
5167,51589037973,8D47A22C58B501E9F3EE43,8D47A22C58B501E9F3EE431C6DF9
5168,51589478093,8D47A22C990CD3ABB00414,8D47A22C990CD3ABB00414A2A3EA
5169,51592751509,8D47A22C58B5056A0DEE9B,8D47A22C58B5056A0DEE9BDCB52B
5170,51593029732,8D47A22C2338F6B1E30CA0,8D47A22C2338F6B1E30CA0CCF7D5
5171,51593189774,8D47A22C990CD3ABB00414,8D47A22C990CD3ABB00414A2A3EA
5172,51596783160,8D47A22C990CD3ABB00414,8D47A22C990CD3ABB00414A2A3EA
5173,51597203505,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5174,51606959879,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5175,51606979890,8D47A22CF82100020049B8,8D47A22CF82100020049B8694E96
5176,51607919844,8D47A22C58B501E895EDDB,8D47A22C58B501E895EDDBE399F0
5177,51611022899,8D47A22C58B501E85BEDCB,8D47A22C58B501E85BEDCBE399F0
5178,51615034269,8D47A22C58B501E80FEDB4,8D47A22C58B501E80FEDB4E399F0
5179,51615474315,8D47A22C990CD3ABB00414,8D47A22C990CD3ABB00414A2A3EA
5180,51618691769,8D47A22C58B5056837EE11,8D47A22C58B5056837EE11DCA930
5181,51619130551,8D47A22C990CD3ABB00414,8D47A22C990CD3ABB00414A2A3EA
5182,51622154395,8D47A22C58B501E78FED8E,8D47A22C58B501E78FED8E1C39B8
5183,51622154396,8D47A22C58B501E78FED8E,8D47A22C58B501E78FED8E1C39B8
5184,51622594465,8D47A22C990CD3ABB00414,8D47A22C990CD3ABB00414A2A3EA
5185,51625501136,8D47A22CF82100020049B8,8D47A22CF82100020049B8694E96
5186,51625560764,8D47A22C58B50567BBEDEC,8D47A22C58B50567BBEDEC230978
5187,51625560765,8D47A22C58B50567BBEDEC,8D47A22C58B50567BBEDEC230978
5188,51626001098,8D47A22C990CD3ABB00414,8D47A22C990CD3ABB00414A2A3EA
5189,51626081174,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5190,51629744052,8D47A22C58B501E6FDED62,8D47A22C58B501E6FDED62E3CDB1
5191,51630184030,8D47A22C990CD3ABB80414,8D47A22C990CD3ABB80414A2A3EA
5192,51631923908,8D47A22C2338F6B1E30CA0,8D47A22C2338F6B1E30CA0CCF7D5
5193,51633875847,8D47A22C58B501E6B7ED4E,8D47A22C58B501E6B7ED4EE3CDB1
5194,51634315877,8D47A22C990CD3ABB80414,8D47A22C990CD3ABB80414A2A3EA
5195,51635255799,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5196,51637644929,8D47A22C58B501E669ED37,8D47A22C58B501E669ED37E3CDB1
5197,51638086116,8D47A22C990CD3ABB80414,8D47A22C990CD3ABB80414A2A3EA
5198,51641693531,8D47A22C58B5056689ED93,8D47A22C58B5056689ED93DCFD71
5199,51641693532,8D47A22C58B5056689ED93,8D47A22C58B5056689ED93DCFD71
5200,51642133632,8D47A22C990CD3ABB80414,8D47A22C990CD3ABB80414A2A3EA
5201,51642133633,8D47A22C990CD3ABB80414,8D47A22C990CD3ABB80414A2A3EA
5202,51644490783,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5203,51645090926,8D47A22C58B5056653ED83,8D47A22C58B5056653ED83DCFD71
5204,51645530705,8D47A22C990CD2ABB80414,8D47A22C990CD2ABB80414ACAE6A
5205,51648757731,8D47A22C58B505660DED6E,8D47A22C58B505660DED6EDCFD71
5206,51649197843,8D47A22C990CD2ABB80414,8D47A22C990CD2ABB80414ACAE6A
5207,51652524463,8D47A22C58B50565C1ED58,8D47A22C58B50565C1ED58231563
5208,51652966525,8D47A22C990CD2ABB80814,8D47A22C990CD2ABB80814ACAE6A
5209,51653624773,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5210,51653629373,8D4864ED58C90579A3EE3E,8D4864ED58C90579A3EE3E3D3939
5211,51653767792,8D47A22CE1013B00000000,8D47A22CE1013B00000000A4E2C4
5212,51656696217,8D47A22C990CD2ABB80814,8D47A22C990CD2ABB80814ACAE6A
5213,51660558857,8D47A22C990CD2ABB80814,8D47A22C990CD2ABB80814ACAE6A
5214,51662681169,8D47A22CF82100020049B8,8D47A22CF82100020049B8694E96
5215,51663138793,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5216,51664546502,8D47A22C990CD2ABB80814,8D47A22C990CD2ABB80814ACAE6A
5217,51667806471,8D47A22C58B501E437EC90,8D47A22C58B501E437EC90E3D1AA
5218,51669482683,8D47A22C2338F6B1E30CA0,8D47A22C2338F6B1E30CA0CCF7D5
5219,51671862455,8D47A22C58B501E3F1EC7C,8D47A22C58B501E3F1EC7C1C018E
5220,51675885794,8D47A22C58B501E3A9EC67,8D47A22C58B501E3A9EC671C018E
5221,51677743390,8D47A22C58B5056401ECD4,8D47A22C58B5056401ECD4DCE16A
5222,51679683510,8D47A22C58B501E35DEC50,8D47A22C58B501E35DEC501C018E
5223,51681398107,8D47A22CF82100020049B8,8D47A22CF82100020049B8694E96
5224,51681398108,8D47A22CF82100020049B8,8D47A22CF82100020049B8694E96
5225,51681717930,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5226,51683459505,8D47A22C58B501E317EC3B,8D47A22C58B501E317EC3B1C018E
5227,51683897705,8D47A22C990CD2ABB00414,8D47A22C990CD2ABB00414ACAE6A
5228,51683897706,8D47A22C990CD2ABB00414,8D47A22C990CD2ABB00414ACAE6A
5229,51687505789,8D47A22C58B501E2C9EC24,8D47A22C58B501E2C9EC24E3F587
5230,51687946096,8D47A22C990CD2ABB00414,8D47A22C990CD2ABB00414ACAE6A
5231,51691242570,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5232,51691682203,8D47A22C58B50562F9EC87,8D47A22C58B50562F9EC87DCC547
5233,51692022369,8D47A22CE1013B00000000,8D47A22CE1013B00000000A4E2C4
5234,51695982359,8D47A22C58B501E22FEBF7,8D47A22C58B501E22FEBF7E3F587
5235,51699763784,8D47A22C58B501E1E9EBE2,8D47A22C58B501E1E9EBE21C1D95
5236,51700436720,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5237,51700875229,8D47A22CF82100020049B8,8D47A22CF82100020049B8694E96
5238,51703174637,8D47A22C58B5056223EC48,8D47A22C58B5056223EC48DCC547
5239,51703614723,8D47A22C990CD2ABB00414,8D47A22C990CD2ABB00414ACAE6A
5240,51706857526,8D47A22C2338F6B1E30CA0,8D47A22C2338F6B1E30CA0CCF7D5
5241,51707799911,8D47A22C990CD2ABB00414,8D47A22C990CD2ABB00414ACAE6A
5242,51718844512,8D47A22C58B5056109EBF5,8D47A22C58B5056109EBF5232D55
5243,51719284629,8D47A22C990CD2ABB80414,8D47A22C990CD2ABB80414ACAE6A
5244,51719644633,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5245,51722544677,8D47A22C58B501E043EB66,8D47A22C58B501E043EB66E3E99C
5246,51722984656,8D47A22C990CD2ABB00414,8D47A22C990CD2ABB00414ACAE6A
5247,51726840266,8D47A22C58B5056077EBCB,8D47A22C58B5056077EBCBDCD95C
5248,51727280224,8D47A22C990CD2ABB00414,8D47A22C990CD2ABB00414ACAE6A
5249,51729088935,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5250,51766557069,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5251,51766934783,8D47A22C990CD1ABD80414,8D47A22C990CD1ABD80414BEB8EA
5252,51770188688,8D47A22C990CD1ABD80414,8D47A22C990CD1ABD80414BEB8EA
5253,51791129463,8D47A22C58B501DB43E9ED,8D47A22C58B501DB43E9ED1D508A
5254,51791550046,8D47A22C990CD1ABD80414,8D47A22C990CD1ABD80414BEB8EA
5255,51798501555,8D47A22C58B5055B5BEA4E,8D47A22C58B5055B5BEA4E22604A
5256,51801988097,8D47A22C58B5055B0FEA38,8D47A22C58B5055B0FEA3822604A
5257,51834498666,8D47A22C58B501D811E8FE,8D47A22C58B501D811E8FEE2B898
5258,51846292661,8D47A22C990CD1ABD00814,8D47A22C990CD1ABD00814BEB8EA
5259,51850731049,8D47A22C990CD1ABD00814,8D47A22C990CD1ABD00814BEB8EA
5260,51851849519,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5261,51853890128,8D47A22C58B501D6ABE895,8D47A22C58B501D6ABE895E2ECD9
5262,51857995802,8D47A22C990CD1ABD00414,8D47A22C990CD1ABD00414BEB8EA
5263,51859695509,8D47A22C2338F6B1E30CA0,8D47A22C2338F6B1E30CA0CCF7D5
5264,51860827080,8D47A22C58B501D625E86E,8D47A22C58B501D625E86EE2ECD9
5265,51860847140,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5266,51861247136,8D47A22C990CD1ABD00414,8D47A22C990CD1ABD00414BEB8EA
5267,51870310010,8D47A22CEA4478665D3C08,8D47A22CEA4478665D3C08A47ED8
5268,51898645724,8D4864EDEA4C4860015F88,8D4864EDEA4C4860015F8841D34B
5269,51944637633,8D4864ED58C90564DDE797,8D4864ED58C90564DDE797C265B2
5270,51955925790,8D4864ED58C9056419E758,8D4864ED58C9056419E758C265B2
5271,51969745320,8D4864ED232CC377D56820,8D4864ED232CC377D568209F537A
5272,51973630299,8D4864EDEA4C4860015F88,8D4864EDEA4C4860015F8841D34B
5273,52031578111,8D4864ED58C901DE21E4FA,8D4864ED58C901DE21E4FAFC186D
5274,53854612430,8D0201409908BF35300413,8D0201409908BF35300413485B88
5275,53858136064,8D0201409908BF35300413,8D0201409908BF35300413485B88
5276,53861314723,8D0201409908BF35300413,8D0201409908BF35300413485B88
5277,53861494801,8D02014058C3820405D9FC,8D02014058C3820405D9FCE327D7
5278,53862054730,8D020140EA4A5858013C08,8D020140EA4A5858013C08099952
5279,53865338293,8D0201409908BF35300413,8D0201409908BF35300413485B88
5280,53877199492,8D0201409908BE35300413,8D0201409908BE35300413465608
5281,53877399551,8D02014058C382056BDA4B,8D02014058C382056BDA4B1CD3DE
5282,53878239963,8D020140233410F8D71820,8D020140233410F8D71820267FC7
5283,53880579351,8D0201409908BE35300413,8D0201409908BE35300413465608
5284,53881039355,8D02014058C38585A5DB43,8D02014058C38585A5DB4331F59E
5285,53881057355,8D020140EA4A5858013C08,8D020140EA4A5858013C08099952
5286,53882869638,8D020140F82300030049B8,8D020140F82300030049B85D9F39
5287,53884956003,8D02014058C3820617DA71,8D02014058C3820617DA71E33BCC
5288,53892602488,8D02014058C38586A9DB7C,8D02014058C38586A9DB7CCE1D8C
5289,53896594146,8D02014058C382071FDAAC,8D02014058C382071FDAAC1CCFC5
5290,53900064179,8D020140EA4A5858013C08,8D020140EA4A5858013C08099952
5291,53907259740,8D02014058C38587E9DBC2,8D02014058C38587E9DBC231E985
5292,53909293018,8D020140EA4A5858013C08,8D020140EA4A5858013C08099952
5293,54047742465,8D392AED58B5056B27EFD5,8D392AED58B5056B27EFD5DDC4FB
5294,54059147990,8D392AEDEA447858013C08,8D392AEDEA447858013C085B8E28
5295,54059227956,8D392AED58B501E9F5EF2F,8D392AED58B501E9F5EF2FE2E820
5296,54074407292,8D392AED58B501E8CFEED8,8D392AED58B501E8CFEED81D1C29
5297,54103305705,8D392AED58B501E6ADEE35,8D392AED58B501E6ADEE351D4868
5298,54103305706,8D392AED58B501E6ADEE35,8D392AED58B501E6ADEE351D4868
5299,54103586353,8D392AEDF82300020049B8,8D392AEDF82300020049B88C63CD
5300,54106833922,8D392AED58B50566D9EE8F,8D392AED58B50566D9EE8F2278A8
5301,54110980728,8D392AED58B501E61DEE0A,8D392AED58B501E61DEE0A1D4868
5302,54114593007,8D392AED58B5056645EE63,8D392AED58B5056645EE632278A8
5303,54114693179,8D392AED990CD9AC900415,8D392AED990CD9AC900415CF8117
5304,54115753969,8D392AEDEA447858013C08,8D392AEDEA447858013C085B8E28
5305,54118650601,8D392AED58B501E587EDDD,8D392AED58B501E587EDDDE2A07A
5306,54118750607,8D392AED990CD9AC900415,8D392AED990CD9AC900415CF8117
5307,54122308254,8D392AEDF82300020049B8,8D392AEDF82300020049B88C63CD
5308,54122348040,8D392AED58B50565B7EE39,8D392AED58B50565B7EE39DD90BA
5309,54125300461,8D392AEDEA447858013C08,8D392AEDEA447858013C085B8E28
5310,54125858253,8D392AED58B501E4FFEDB4,8D392AED58B501E4FFEDB41D5473
5311,54125958292,8D392AED990CD9AC900415,8D392AED990CD9AC900415CF8117
5312,54128999500,8D392AED58B501E4C5EDA3,8D392AED58B501E4C5EDA31D5473
5313,54129099287,8D392AED990CD9AC980415,8D392AED990CD9AC980415CF8117
5314,54133058544,8D392AED58B50564EBEDFC,8D392AED58B50564EBEDFC2264B3
5315,54133158677,8D392AED990CD9ACB80415,8D392AED990CD9ACB80415CF8117
5316,54140692419,8D392AEDF82300020049B8,8D392AEDF82300020049B88C63CD
5317,54144672158,8D392AED58B5056411EDBB,8D392AED58B5056411EDBB2264B3
5318,54155308570,8D392AED990CD9ACB80815,8D392AED990CD9ACB80815CF8117
5319,54158819043,8D392AED58B505630BED6E,8D392AED58B505630BED6EDDB497
5320,54158919674,8D392AED990CD9ACB80815,8D392AED990CD9ACB80815CF8117
5321,54162711628,8D392AED58B50562C5ED59,8D392AED58B50562C5ED5922409E
5322,54196649034,8D392AED58B3F56043EC9B,8D392AED58B3F56043EC9B55A13C
5323,54196751279,8D392AED990CD9ACB00415,8D392AED990CD9ACB00415CF8117
5324,54198049256,8D392AEDF82300020049B8,8D392AEDF82300020049B88C63CD
5325,54242208476,8D392AED990CD9ACB80415,8D392AED990CD9ACB80415CF8117
5326,54246064497,8D392AED58B501DC13EB0B,8D392AED58B501DC13EB0B1C0577
5327,54327173570,8D392AED58B50556BDE9CA,8D392AED58B50556BDE9CA2359C0
5328,54327292953,8D392AED990CD9ACB00415,8D392AED990CD9ACB00415CF8117
5329,54334332494,8D392AED990CD9ACB00415,8D392AED990CD9ACB00415CF8117
5330,54342196114,8D392AEDEA447858013C08,8D392AEDEA447858013C085B8E28
5331,54497990741,8D392AED58B501C955E578,8D392AED58B501C955E578E32990
5332,54513149496,8D392AED58B501C82DE520,8D392AED58B501C82DE5201CDD99
5333,54516444730,8D392AED58B501C7F5E50F,8D392AED58B501C7F5E50FE37DD1
5334,54516564829,8D392AED990CD8ACB80415,8D392AED990CD8ACB80415C18C97
5335,54534325550,8D392AEDE10E9A00000000,8D392AEDE10E9A00000000DCB17F
5336,54534944545,8D392AEDF82300020049B8,8D392AEDF82300020049B88C63CD
5337,54568049554,8D392AEDEA447858013C08,8D392AEDEA447858013C085B8E28
5338,54624733969,8D392AED58B50540F9E35E,8D392AED58B50540F9E35E239D35
5339,54951279571,8D392AEDE10E9A00000000,8D392AEDE10E9A00000000DCB17F
5340,55252896697,8D4066B9EA466867B73C08,8D4066B9EA466867B73C08FD320C
5341,56001687455,8D392AE858AB01E42DEA1D,8D392AE858AB01E42DEA1D8D6A1B
5342,56448011136,8D4BB06E9914FC09B85C11,8D4BB06E9914FC09B85C1162B912
5343,56705383742,8D4BB06EEA05F877297C08,8D4BB06EEA05F877297C0834793C
5344,56709052286,8D4BB06E5821D576B1EF8E,8D4BB06E5821D576B1EF8EA86324
5345,56709954361,8D4BB06E9914FC09985C0F,8D4BB06E9914FC09985C0F62B912
5346,56734134656,8D4BB06EEA05F877297C08,8D4BB06EEA05F877297C0834793C
5347,56743022776,8D4BB06E9914FC09785C0F,8D4BB06E9914FC09785C0F62B912
5348,56746351631,8D4BB06E582141F71DEE32,8D4BB06E582141F71DEE32716FC9
5349,56749460235,8D4BB06EE10A1D00000000,8D4BB06EE10A1D00000000D77A04
5350,56763096323,8D4BB06E9914FC09985C0F,8D4BB06E9914FC09985C0F62B912
5351,57422601451,8D39D300990CBCACD80413,8D39D300990CBCACD80413F9D790
5352,57574170791,8D39D300EA4C4866513C08,8D39D300EA4C4866513C08A8641C
5353,57871117368,8D39D30058C5F1E6D1F357,8D39D30058C5F1E6D1F357162D20
5354,57871257967,8D39D300990CBBACB02411,8D39D300990CBBACB02411D3F710
5355,57874883948,8D39D30058C5F1E689F344,8D39D30058C5F1E689F344162D20
5356,57875022062,8D39D300990CBBACB02411,8D39D300990CBBACB02411D3F710
5357,57877260497,8D39D300F82100020049B8,8D39D300F82100020049B8D56A53
5358,57878980249,8D39D30058C5F1E639F330,8D39D30058C5F1E639F330162D20
5359,57879120512,8D39D300990CBBACB02411,8D39D300990CBBACB02411D3F710
5360,57883157581,8D39D30058C7056659F36A,8D39D30058C7056659F36A69B15D
5361,57883297228,8D39D300990CBBACB02411,8D39D300990CBBACB02411D3F710
5362,57885834457,8D39D300EA4C4866513C08,8D39D300EA4C4866513C08A8641C
5363,57890582141,8D39D30058C701E55BF2F6,8D39D30058C701E55BF2F6A9698F
5364,57890722136,8D39D300990CBBACD02411,8D39D300990CBBACD02411D3F710
5365,57891602131,8D39D300235161B2D04360,8D39D300235161B2D04360102194
5366,57894974433,8D39D30058C715657FF332,8D39D30058C715657FF33276814F
5367,57895394550,8D39D300EA4C4866513C08,8D39D300EA4C4866513C08A8641C
5368,57898821827,8D39D300990CBCACD02411,8D39D300990CBCACD02411F9D790
5369,57902955323,8D39D300990CBCACD02011,8D39D300990CBCACD02011F9D790
5370,57906751757,8D39D300990CBCACD02011,8D39D300990CBCACD02011F9D790
5371,57910251285,8D39D30058C721E3E3F296,8D39D30058C721E3E3F2969709AB
5372,57910391959,8D39D300990CBCACD02011,8D39D300990CBCACD02011F9D790
5373,57911572181,8D39D300E11E8A00000000,8D39D300E11E8A00000000A38C73
5374,57913809483,8D39D300EA4C4866513C08,8D39D300EA4C4866513C08A8641C
5375,57914429534,8D39D30058C725640DF2D4,8D39D30058C725640DF2D457E94F
5376,57914569499,8D39D300990CBCACD02011,8D39D300990CBCACD02011F9D790
5377,57914649592,8D39D300F82100020049B8,8D39D300F82100020049B8D56A53
5378,57918404964,8D39D30058C73563C7F2C2,8D39D30058C73563C7F2C248E16B
5379,57918547092,8D39D300990CBCACD02011,8D39D300990CBCACD02011F9D790
5380,57925658027,8D39D30058C731E2BDF24A,8D39D30058C731E2BDF24A8825A2
5381,57925798262,8D39D300990CBCACD02011,8D39D300990CBCACD02011F9D790
5382,57929220839,8D39D30058C74562F9F28D,8D39D30058C74562F9F28D150179
5383,57932759859,8D39D300EA4C4866513C08,8D39D300EA4C4866513C08A8641C
5384,57933220342,8D39D300990CBCACD02011,8D39D300990CBCACD02011F9D790
5385,57936690886,8D39D30058C741E1EBF214,8D39D30058C741E1EBF214D5D9AB
5386,57936830560,8D39D300990CBCACF02011,8D39D300990CBCACF02011F9D790
5387,57940588160,8D39D30058C751E1A3F201,8D39D30058C751E1A3F2013501AB
5388,57940728673,8D39D300990CBCACF01C11,8D39D300990CBCACF01C11F9D790
5389,57942610268,8D39D300EA4C4866513C08,8D39D300EA4C4866513C08A8641C
5390,57944433378,8D39D30058C751E15BF1EF,8D39D30058C751E15BF1EF3501AB
5391,57944573959,8D39D300990CBDACF01C11,8D39D300990CBDACF01C11F7DA10
5392,57948651013,8D39D300E11E8A00000000,8D39D300E11E8A00000000A38C73
5393,57951750197,8D39D300F82100020049B8,8D39D300F82100020049B8D56A53
5394,57952533146,8D39D30058C7556141F21C,8D39D30058C7556141F21C0A316B
5395,57952673107,8D39D300990CBDACF01811,8D39D300990CBDACF01811F7DA10
5396,57956586148,8D39D30058C75560F3F208,8D39D30058C75560F3F208F5C562
5397,57956726285,8D39D300990CBDACF01811,8D39D300990CBDACF01811F7DA10
5398,57961444912,8D39D300EA4C4866513C08,8D39D300EA4C4866513C08A8641C
5399,57963684848,8D39D30058C7656073F1E8,8D39D30058C7656073F1E82B596B
5400,57963825123,8D39D300990CBDAD101411,8D39D300990CBDAD101411082E19
5401,57965713220,8D39D300235161B2D04360,8D39D300235161B2D04360102194
